account_id,account_name,segment,industry,region,signup_date,contract_start_date,contract_end_date,billing_term,contract_value,seats_licensed,seats_active,mau_m5,mau_m4,mau_m3,mau_m2,mau_m1,mau_m0,support_tickets_90d,escalations_90d,last_login_date,csat,data_quality_flag,customer_tenure_days,seat_utilization,annual_contract_value,avg_mau,usage_trend,days_to_renewal,high_support,has_escalation,seat_score,csat_missing,csat_score,mau_score,usage_score,support_score,escalation_score,revenue_score,renewal_score,customer_health_score,customer_status,priority_score,priority_rank
ACC-1158,Vertex Capital,Enterprise,FinServ,North America,2025-05-18,2025-05-18,2027-01-01,annual,164260.11,448,288,150,150,137,143,156,149,6,0,2026-05-17,3.3,0,379,64.28571428571429,164260.11,147.5,-1,214.0,0,0,10,0,10,20,5,7,10,20,20,102,Healthy,27.5,265
ACC-1134,Helix Trading,SMB,Education,EMEA,2022-07-21,2022-07-21,2027-01-25,annual,4165.35,23,19,13,11,9,6,4,3,4,2,2026-05-26,3.7,0,1411,82.6086956521739,4165.35,7.666666666666667,-10,238.0,0,1,25,1,15,10,5,7,4,10,20,96,Healthy,27.5,266
ACC-1090,Keystone Logistics,Enterprise,Logistics,LATAM,2025-07-27,2025-07-27,2026-10-13,annual,1133486.96,1095,601,526,509,524,485,528,495,4,0,2026-05-19,3.7,0,309,54.885844748858446,1133486.96,511.1666666666667,-31,134.0,0,0,10,1,15,20,0,7,10,20,20,102,Healthy,27.5,267
ACC-1286,Garnet Corp,SMB,Construction,EMEA,2023-12-08,2023-12-08,2026-12-18,annual,6855.26,14,13,0,1,0,0,0,0,3,1,2026-04-24,3.7,0,906,92.85714285714286,6855.26,0.1666666666666666,0,200.0,0,1,25,1,15,0,10,10,7,10,20,97,Healthy,27.0,268
ACC-1358,Keystone Solutions,SMB,Logistics,LATAM,2026-01-30,2026-01-30,2026-10-16,annual,9124.41,27,25,21,16,12,10,8,5,3,1,2026-06-01,3.7,0,122,92.5925925925926,9124.41,12.0,-16,137.0,0,1,25,1,15,10,0,10,7,10,20,97,Healthy,27.0,269
ACC-1142,Lumen Holdings,SMB,Education,North America,2026-01-07,2026-01-07,2027-06-03,annual,14102.69,32,22,14,11,9,7,5,3,2,0,2026-05-24,3.7,0,145,68.75,14102.69,8.166666666666666,-11,367.0,0,0,20,1,15,10,0,10,10,15,20,100,Healthy,27.0,270
ACC-1416,Lumen Technologies,SMB,FinServ,North America,2024-12-21,2024-12-21,2027-03-05,monthly,1187.02,30,28,19,17,15,12,8,5,6,1,2026-05-21,4.4,0,527,93.33333333333331,1187.02,12.666666666666666,-14,277.0,0,1,25,0,20,10,0,7,7,5,20,94,Monitor,27.0,271
ACC-1294,Ionic Solutions,SMB,Media,North America,2026-04-03,2026-04-03,2026-09-07,annual,2144.8,6,5,0,0,0,0,0,0,4,1,2026-02-20,4.2,0,59,83.33333333333334,2144.8,0.0,0,98.0,0,1,25,0,20,0,10,7,7,5,20,94,Monitor,27.0,272
ACC-1400,Cobalt Corp,SMB,SaaS,North America,2025-02-20,2025-02-20,2026-08-11,annual,10327.99,30,27,13,15,17,20,21,22,10,2,2026-05-29,3.3,0,466,90.0,10327.99,18.0,9,71.0,1,1,25,0,10,15,15,0,4,15,15,99,Healthy,26.5,273
ACC-1008,Garnet Industries,SMB,Hospitality,APAC,2025-12-24,2025-12-24,2026-12-07,annual,4396.3,18,17,12,12,11,12,12,12,7,2,2026-05-23,3.7,0,159,94.44444444444444,4396.3,11.833333333333334,0,189.0,0,1,25,1,15,10,10,4,4,10,20,98,Healthy,26.5,274
ACC-1386,Solace Technologies,Enterprise,SaaS,North America,2025-07-15,2025-07-15,2026-10-02,annual,324400.18,408,243,218,242,241,223,216,238,13,2,2026-05-23,3.7,0,321,59.55882352941176,324400.18,229.66666666666663,20,123.0,1,1,10,1,15,20,15,0,4,20,20,104,Healthy,26.5,275
ACC-1350,Atlas Media,SMB,Manufacturing,North America,2026-05-27,2026-05-27,2027-05-27,monthly,168.87,6,5,0,0,0,0,0,1,1,0,2026-05-27,3.7,0,5,83.33333333333334,168.87,0.1666666666666666,1,360.0,0,0,25,1,15,0,10,10,10,5,20,95,Healthy,26.5,276
ACC-1392,Larkfield Labs,SMB,SaaS,North America,2025-04-02,2025-04-02,2026-12-20,annual,1632.8,6,5,0,0,0,0,0,0,0,0,2026-04-19,4.1,0,425,83.33333333333334,1632.8,0.0,0,202.0,0,0,25,0,15,0,10,10,10,5,20,95,Healthy,26.5,277
ACC-1061,Umbra Foods,Mid-Market,Logistics,APAC,2022-12-12,2022-12-12,2026-05-08,annual,42197.28,124,63,29,34,35,40,45,50,3,0,2026-05-31,3.7,0,1267,50.80645161290322,42197.28,38.833333333333336,21,-24.0,0,0,10,1,15,15,15,10,10,15,5,95,Healthy,26.5,278
ACC-1329,Yarrow Labs,SMB,Manufacturing,North America,2025-01-23,2025-01-23,2026-11-18,annual,11819.1,25,18,12,12,13,11,13,14,8,1,2026-05-17,3.7,0,494,72.0,11819.1,12.5,2,170.0,0,1,20,1,15,10,10,4,7,15,20,101,Healthy,26.5,279
ACC-1276,Delta Dynamics,SMB,FinServ,APAC,2025-07-07,2025-07-07,2026-12-12,monthly,795.64,26,24,1,3,0,0,0,1,1,0,2026-05-16,3.7,0,329,92.3076923076923,795.64,0.8333333333333334,0,194.0,0,0,25,1,15,0,10,10,10,5,20,95,Healthy,26.5,280
ACC-1084,Xenon Partners,Mid-Market,Education,North America,2024-06-13,2024-06-13,2025-12-30,monthly,9309.32,177,167,115,118,116,103,114,103,4,0,2026-05-19,3.7,0,718,94.35028248587572,9309.32,111.5,-12,-153.0,0,0,25,1,15,20,0,7,10,10,5,92,Monitor,26.5,281
ACC-1056,Garnet Foods,SMB,Healthcare,North America,2023-01-09,2023-01-09,2026-08-29,annual,8783.98,38,32,12,13,15,17,17,20,5,2,2026-05-27,3.3,0,1239,84.21052631578947,8783.98,15.666666666666666,8,89.0,0,1,25,0,10,10,15,7,4,10,15,96,Healthy,26.5,282
ACC-1140,Summit Industries,Enterprise,Construction,APAC,2025-05-29,2025-05-29,2026-10-07,annual,159372.44,300,194,13,16,5,18,5,16,1,0,2026-05-13,3.7,0,368,64.66666666666666,159372.44,12.166666666666666,3,128.0,0,0,10,1,15,10,10,10,10,20,20,105,Healthy,26.0,283
ACC-1359,Crestline Media,SMB,FinServ,North America,2024-05-21,2024-05-21,2026-08-04,monthly,1263.27,29,20,10,12,13,14,16,18,4,1,2026-05-19,3.7,0,741,68.96551724137932,1263.27,13.833333333333334,8,64.0,0,1,20,1,15,10,15,7,7,5,15,94,Monitor,26.0,284
ACC-1153,Zephyr Brands,Mid-Market,FinServ,EMEA,2026-05-22,2026-05-22,2027-05-22,annual,82039.51,187,111,0,0,0,0,0,43,0,0,2026-06-01,3.3,0,10,59.35828877005348,82039.51,7.166666666666667,43,355.0,0,0,10,0,10,10,15,10,10,20,20,105,Healthy,26.0,285
ACC-1122,Delta Works,Enterprise,FinServ,EMEA,2025-10-10,2025-10-10,2026-12-19,monthly,34692.68,502,192,144,147,140,144,150,162,5,0,2026-05-19,3.7,0,234,38.24701195219124,34692.68,147.83333333333334,18,201.0,0,0,0,1,15,20,15,7,10,15,20,102,Healthy,26.0,286
ACC-1072,Umbra Holdings,SMB,Education,North America,2023-08-31,2023-08-31,2026-08-20,annual,9993.95,36,29,29,25,17,16,10,6,3,0,2026-05-21,3.7,0,1005,80.55555555555556,9993.95,17.166666666666668,-23,80.0,0,0,20,1,15,15,0,10,10,15,15,100,Healthy,26.0,287
ACC-1216,Fjord Foods,Mid-Market,Education,EMEA,2024-04-30,2024-04-30,2027-03-11,annual,20603.32,46,34,36,29,23,19,12,8,1,1,2026-05-15,3.7,0,762,73.91304347826086,20603.32,21.166666666666668,-28,283.0,0,1,20,1,15,15,0,10,7,15,20,102,Healthy,26.0,288
ACC-1234,Beacon Labs,SMB,SaaS,North America,2025-04-03,2025-04-03,2027-04-06,monthly,500.59,18,17,13,12,12,14,12,13,9,1,2026-05-18,3.7,0,424,94.44444444444444,500.59,12.666666666666666,0,309.0,0,1,25,1,15,10,10,4,7,5,20,96,Healthy,26.0,289
ACC-1086,Fjord Solutions,SMB,Logistics,APAC,2023-11-21,2023-11-21,2027-03-21,annual,11557.9,33,23,21,20,21,19,21,0,6,0,2026-05-29,3.7,0,923,69.6969696969697,11557.9,17.0,-21,293.0,0,0,20,1,15,15,0,7,10,15,20,102,Healthy,26.0,290
ACC-1049,Tundra Partners,Mid-Market,Hospitality,North America,2025-02-08,2025-02-08,2027-09-14,annual,96947.63,198,109,1,11,6,1,2,9,1,0,2026-05-27,3.5,0,478,55.05050505050505,96947.63,5.0,8,470.0,0,0,10,0,10,10,15,10,10,20,20,105,Healthy,26.0,291
ACC-1078,Summit Partners,,Construction,North America,2022-05-07,2022-05-07,2026-10-20,monthly,3307.96,72,58,29,32,31,30,32,32,9,1,2026-05-22,3.7,0,1486,80.55555555555556,3307.96,31.0,3,141.0,0,1,20,1,15,15,10,4,7,5,20,96,Healthy,26.0,292
ACC-1046,Vista Holdings,SMB,FinServ,North America,2023-11-27,2023-11-27,2027-06-12,annual,3679.32,20,18,10,10,10,10,9,9,3,0,2026-05-23,3.6,0,917,90.0,3679.32,9.666666666666666,-1,376.0,0,0,25,0,10,10,5,10,10,10,20,100,Healthy,25.5,293
ACC-1266,Ionic Trading,SMB,Education,EMEA,2024-11-22,2024-11-22,2025-12-08,annual,7237.92,22,20,10,12,13,14,16,17,9,0,2026-05-25,3.8,0,556,90.9090909090909,7237.92,13.666666666666666,7,-175.0,0,0,25,0,15,10,15,4,10,10,5,94,Monitor,25.5,294
ACC-1409,Onyx Technologies,Mid-Market,Manufacturing,EMEA,2026-01-16,2026-01-16,2026-07-20,annual,90539.41,165,121,104,103,99,99,98,106,6,3,2026-05-30,3.7,0,136,73.33333333333333,90539.41,101.5,2,49.0,0,1,20,1,15,20,10,7,0,20,10,102,Healthy,25.5,295
ACC-1401,Maple Trading,Mid-Market,Manufacturing,EMEA,2022-09-20,2022-09-20,2027-02-17,annual,101125.47,210,172,54,63,70,73,81,90,8,1,2026-05-25,2.6,0,1350,81.9047619047619,101125.47,71.83333333333333,36,261.0,0,1,20,0,0,20,15,4,7,20,20,106,Healthy,25.5,296
ACC-1102,Delta Brands,SMB,Logistics,North America,2023-09-10,2023-09-10,2027-01-23,annual,5127.44,10,9,0,0,0,0,0,0,1,0,2026-02-12,3.7,0,995,90.0,5127.44,0.0,0,236.0,0,0,25,1,15,0,10,10,10,10,20,100,Healthy,25.5,297
ACC-1407,Crestline Holdings,Enterprise,Media,LATAM,2026-04-18,2026-04-18,2027-04-13,monthly,49751.35,1157,649,311,372,410,472,480,522,8,2,2026-05-21,3.7,0,44,56.0933448573898,49751.35,427.8333333333333,211,316.0,0,1,10,0,15,20,15,4,4,15,20,103,Healthy,25.5,298
ACC-1224,Onyx Group,SMB,FinServ,EMEA,2026-05-26,2026-05-26,2027-05-26,annual,6298.58,20,17,0,0,0,0,0,3,0,0,2026-05-28,4.1,0,6,85.0,6298.58,0.5,3,359.0,0,0,25,0,15,0,10,10,10,10,20,100,Healthy,25.5,299
ACC-1074,Harbor Foods,,Manufacturing,APAC,2024-05-15,2024-05-15,2027-03-10,annual,14441.09,36,23,10,11,13,14,16,17,6,1,2026-05-29,4.7,0,747,63.888888888888886,14441.09,13.5,7,282.0,0,1,10,0,20,10,15,7,7,15,20,104,Healthy,25.0,300
ACC-1274,Garnet Brands,Mid-Market,Manufacturing,North America,2024-03-05,2024-03-05,2026-10-30,annual,32601.51,90,61,44,41,41,42,44,43,7,0,2026-05-26,3.7,0,818,67.77777777777779,32601.51,42.5,-1,151.0,0,0,20,1,15,15,5,4,10,15,20,104,Healthy,25.0,301
ACC-1269,Juniper Health,Mid-Market,Education,EMEA,2023-07-25,2023-07-25,2026-12-11,annual,50953.66,107,93,68,64,69,61,67,69,13,2,2026-06-01,3.7,0,1042,86.91588785046729,50953.66,66.33333333333333,1,193.0,1,1,25,1,15,15,10,0,4,15,20,104,Healthy,25.0,302
ACC-1382,Quill Trading,Mid-Market,Media,EMEA,2026-01-26,2026-01-26,2027-04-27,annual,130892.31,227,149,76,79,69,73,80,75,3,1,2026-05-26,3.7,0,126,65.63876651982379,130892.31,75.33333333333333,-1,330.0,0,1,10,1,15,20,5,10,7,20,20,107,Healthy,25.0,303
ACC-1113,Quill Solutions,Enterprise,Education,EMEA,2023-09-09,2023-09-09,2026-08-27,monthly,22402.6,525,412,285,275,206,183,119,73,2,1,2026-05-27,3.7,0,996,78.47619047619048,22402.6,190.16666666666663,-212,87.0,0,1,20,1,15,20,0,10,7,15,15,102,Healthy,25.0,304
ACC-1326,Quantum Group,,Media,EMEA,2026-01-27,2026-01-27,2026-08-04,monthly,1118.86,30,28,27,28,29,25,26,27,6,2,2026-05-13,3.7,0,125,93.33333333333331,1118.86,27.0,0,64.0,0,1,25,1,15,15,10,7,4,5,15,96,Healthy,25.0,305
ACC-1282,Apex Foods,Enterprise,Construction,EMEA,2023-02-20,2023-02-20,2026-01-30,annual,1127986.57,1292,1175,990,864,664,0,0,0,3,1,2025-09-16,3.7,0,1197,90.94427244582045,1127986.57,419.6666666666667,-990,-122.0,0,1,25,1,15,20,0,10,7,20,5,102,Healthy,24.5,306
ACC-1328,Zephyr Networks,Mid-Market,Healthcare,North America,2024-09-22,2024-09-22,2026-09-03,annual,57261.73,236,124,70,67,73,65,71,69,3,0,2026-05-20,3.7,0,617,52.54237288135594,57261.73,69.16666666666667,-1,94.0,0,0,10,1,15,20,5,10,10,15,20,105,Healthy,24.5,307
ACC-1156,Yarrow Technologies,Mid-Market,Education,North America,2024-05-04,2024-05-04,2026-11-08,monthly,1715.87,69,48,34,37,34,36,36,35,7,0,2026-05-19,3.7,0,758,69.56521739130434,1715.87,35.333333333333336,1,160.0,0,0,20,1,15,15,10,4,10,5,20,99,Healthy,24.5,308
ACC-1178,Delta Industries,SMB,Healthcare,APAC,2023-10-29,2023-10-29,2026-09-08,annual,6679.9,17,14,7,6,6,6,7,0,5,0,2026-05-26,3.7,0,946,82.35294117647058,6679.9,5.333333333333333,-7,99.0,0,0,25,1,15,10,5,7,10,10,20,102,Healthy,24.5,309
ACC-1009,Tundra Corp,,SaaS,EMEA,2022-08-03,2022-08-03,2026-11-18,annual,8509.55,26,18,11,11,11,12,11,12,5,0,2026-05-20,3.7,0,1398,69.23076923076923,8509.55,11.333333333333334,1,170.0,0,0,20,1,15,10,10,7,10,10,20,102,Healthy,24.5,310
ACC-1364,Harbor Labs,Mid-Market,Education,North America,2024-07-07,2024-07-07,2026-02-08,monthly,7008.29,156,127,66,73,67,72,75,70,8,1,2026-05-28,3.7,0,694,81.41025641025641,7008.29,70.5,4,-113.0,0,1,20,1,15,20,15,4,7,10,5,96,Healthy,24.5,311
ACC-1248,Tundra Trading,SMB,Media,North America,2025-02-02,2025-02-02,2026-03-10,annual,12233.53,26,21,6,7,7,8,8,10,6,1,2026-05-24,4.8,0,484,80.76923076923077,12233.53,7.666666666666667,4,-83.0,0,1,20,0,20,10,15,7,7,15,5,99,Healthy,24.5,312
ACC-1041,Larkfield Capital,Enterprise,SaaS,North America,2026-03-29,2026-03-29,2026-06-01,annual,261991.1,356,259,173,164,182,167,164,166,6,0,2026-05-17,3.7,0,64,72.75280898876404,261991.1,169.33333333333334,-7,0.0,0,0,20,1,15,20,5,7,10,20,5,102,Healthy,24.5,313
ACC-1164,Crestline Logistics,Enterprise,Manufacturing,North America,2025-02-23,2025-02-23,2026-03-18,annual,703357.95,1343,873,401,483,509,592,652,680,5,0,2026-05-25,4.0,0,463,65.00372300819062,703357.95,552.8333333333334,279,-75.0,0,0,10,0,15,20,15,7,10,20,5,102,Healthy,24.5,314
ACC-1341,Cedar Partners,Mid-Market,Hospitality,EMEA,2025-01-28,2025-01-28,2026-12-04,annual,67135.04,144,107,0,0,9,5,11,2,0,0,2026-05-20,4.3,0,489,74.30555555555556,67135.04,4.5,2,186.0,0,0,20,0,20,0,10,10,10,15,20,105,Healthy,24.5,315
ACC-1042,Vertex Works,Enterprise,Manufacturing,EMEA,2025-03-02,2025-03-02,2027-02-06,annual,882551.56,1027,736,390,329,253,205,156,103,5,1,2026-05-18,3.7,0,456,71.66504381694256,882551.56,239.33333333333331,-287,250.0,0,1,20,1,15,20,0,7,7,20,20,109,Healthy,24.0,316
ACC-1172,Onyx Supply,Mid-Market,Education,APAC,2023-08-31,2023-08-31,2026-07-06,annual,71256.36,186,162,126,123,98,76,55,0,6,0,2026-06-01,3.7,0,1005,87.09677419354838,71256.36,79.66666666666667,-126,35.0,0,0,25,1,15,20,0,7,10,15,10,102,Healthy,24.0,317
ACC-1175,Zephyr Dynamics,Mid-Market,Manufacturing,APAC,2026-04-01,2026-04-01,2027-02-05,annual,92484.05,175,147,108,81,77,53,45,24,5,1,2026-05-13,3.8,0,61,84.0,92484.05,64.66666666666667,-84,249.0,0,1,25,0,15,15,0,7,7,20,20,109,Healthy,24.0,318
ACC-1173,Northwind Partners,Enterprise,Hospitality,North America,2024-10-14,2024-10-14,2027-03-09,annual,824012.07,995,943,774,853,774,836,847,770,7,3,2026-05-30,3.7,0,595,94.77386934673366,824012.07,809.0,-4,281.0,0,1,25,1,15,20,5,4,0,20,20,109,Healthy,24.0,319
ACC-1149,Ember Networks,SMB,Manufacturing,North America,2026-01-23,2026-01-23,2026-12-26,annual,8065.98,21,19,5,6,7,8,8,9,7,2,2026-05-20,3.7,0,129,90.47619047619048,8065.98,7.166666666666667,4,208.0,0,1,25,1,15,10,15,4,4,10,20,103,Healthy,24.0,320
ACC-1026,Fjord Systems,,SaaS,North America,2025-03-18,2025-03-18,2026-09-26,annual,75467.44,237,149,46,52,56,62,68,75,5,1,2026-05-13,3.7,0,440,62.869198312236286,75467.44,59.833333333333336,29,117.0,0,1,10,1,15,15,15,7,7,20,20,109,Healthy,24.0,321
ACC-1302,Tundra Technologies,Enterprise,Hospitality,North America,2025-06-24,2025-06-24,2027-02-12,annual,390715.92,422,177,150,143,147,152,147,163,4,1,2026-05-24,4.3,0,342,41.943127962085306,390715.92,150.33333333333334,13,256.0,0,1,0,0,20,20,15,7,7,20,20,109,Healthy,24.0,322
ACC-1390,Northwind Solutions,SMB,Healthcare,EMEA,2024-07-09,2024-07-09,2026-04-02,annual,8319.86,19,16,5,6,6,7,8,9,2,1,2026-05-29,3.7,0,692,84.21052631578947,8319.86,6.833333333333333,4,-60.0,0,1,25,1,15,10,15,10,7,10,5,97,Healthy,24.0,323
ACC-1187,Crestline Partners,Enterprise,Hospitality,North America,2023-04-17,2023-04-17,2026-10-12,monthly,21924.28,494,354,351,361,336,333,330,344,7,1,2026-05-31,3.7,0,1141,71.65991902834008,21924.28,342.5,-7,133.0,0,1,20,1,15,20,5,4,7,15,20,106,Healthy,24.0,324
ACC-1171,Maple Foods,SMB,Media,North America,2022-06-25,2022-06-25,2027-02-04,annual,11864.19,39,29,17,19,20,17,17,17,7,1,2026-05-26,3.7,0,1437,74.35897435897436,11864.19,17.833333333333332,0,248.0,0,1,20,1,15,15,10,4,7,15,20,106,Healthy,24.0,325
ACC-1305,Vista Media,Mid-Market,Hospitality,EMEA,2025-07-19,2025-07-19,2026-10-14,annual,144936.82,213,85,33,36,40,43,47,52,3,0,2026-06-01,5.0,0,317,39.906103286384976,144936.82,41.833333333333336,19,135.0,0,0,0,0,20,15,15,10,10,20,20,110,Healthy,23.5,326
ACC-1303,Crestline Industries,Mid-Market,Logistics,North America,2025-09-29,2025-09-29,2026-11-06,monthly,3809.97,107,72,35,40,39,38,38,38,6,1,2026-05-14,3.7,0,245,67.28971962616822,3809.97,38.0,3,158.0,0,1,20,1,15,15,10,7,7,10,20,104,Healthy,23.5,327
ACC-1161,Lumen Trading,SMB,Logistics,APAC,2022-06-12,2022-06-12,2027-06-25,annual,7368.99,33,23,10,11,13,14,15,18,6,1,2026-05-24,3.7,0,1450,69.6969696969697,7368.99,13.5,8,389.0,0,1,20,1,15,10,15,7,7,10,20,104,Healthy,23.5,328
ACC-1192,Garnet Health,Mid-Market,Retail,APAC,2024-04-06,2024-04-06,2026-12-19,monthly,2289.41,102,87,77,82,79,79,75,73,9,1,2026-05-18,3.7,0,786,85.29411764705883,2289.41,77.5,-4,201.0,0,1,25,1,15,20,5,4,7,5,20,101,Healthy,23.5,329
ACC-1332,Lumen Dynamics,SMB,Manufacturing,EMEA,2024-04-07,2024-04-07,2026-10-29,monthly,265.25,12,12,7,7,7,7,7,8,8,1,2026-05-19,4.9,1,785,100.0,265.25,7.166666666666667,1,150.0,0,1,25,0,20,10,10,4,7,5,20,101,Healthy,23.5,330
ACC-1214,Zephyr Capital,Mid-Market,SaaS,North America,2025-10-05,2025-10-05,2026-12-29,annual,14325.78,42,33,16,16,18,16,15,17,4,0,2026-05-22,4.0,0,239,78.57142857142857,14325.78,16.333333333333332,1,211.0,0,0,20,0,15,10,10,7,10,15,20,107,Healthy,23.5,331
ACC-1166,Apex Brands,Mid-Market,Retail,APAC,2026-02-21,2026-02-21,2026-09-11,annual,76001.21,134,93,89,74,66,50,34,0,2,0,2026-05-26,3.7,0,100,69.40298507462687,76001.21,52.16666666666666,-89,102.0,0,0,20,1,15,15,0,10,10,20,20,110,Healthy,23.5,332
ACC-1139,Summit Foods,Enterprise,Retail,North America,2022-09-12,2022-09-12,2026-10-16,annual,502423.14,605,219,84,100,105,126,133,144,3,0,2026-05-21,3.7,0,1358,36.19834710743802,502423.14,115.33333333333331,60,137.0,0,0,0,1,15,20,15,10,10,20,20,110,Healthy,23.5,333
ACC-1115,Granite Corp,Enterprise,Hospitality,LATAM,2024-03-23,2024-03-23,2026-06-08,annual,203457.34,266,145,76,85,92,104,115,123,2,0,2026-05-28,3.7,0,800,54.51127819548872,203457.34,99.16666666666669,47,7.0,0,0,10,1,15,20,15,10,10,20,5,105,Healthy,23.0,334
ACC-1314,Northwind Supply,Mid-Market,SaaS,APAC,2026-03-07,2026-03-07,2027-03-24,annual,115293.58,246,226,213,207,196,207,223,0,6,2,2026-05-28,3.9,0,86,91.869918699187,115293.58,174.33333333333334,-213,296.0,0,1,25,0,15,20,0,7,4,20,20,111,Healthy,23.0,335
ACC-1347,Maple Group,Mid-Market,Hospitality,APAC,2023-03-15,2023-03-15,2026-09-17,monthly,5179.08,128,99,48,45,49,50,49,0,0,0,2026-05-25,4.2,0,1174,77.34375,5179.08,40.16666666666666,-48,108.0,0,0,20,0,20,15,0,10,10,10,20,105,Healthy,23.0,336
ACC-1278,Vertex Holdings,SMB,Education,EMEA,2025-05-08,2025-05-08,2027-02-16,monthly,1043.17,38,29,23,22,23,24,22,24,6,0,2026-05-22,3.7,0,389,76.31578947368422,1043.17,23.0,1,260.0,0,0,20,1,15,15,10,7,10,5,20,102,Healthy,23.0,337
ACC-1125,Quantum Technologies,Mid-Market,Hospitality,North America,2023-09-17,2023-09-17,2027-05-31,monthly,5925.95,101,59,20,21,25,28,29,32,3,0,2026-05-13,3.7,0,988,58.415841584158414,5925.95,25.83333333333333,12,364.0,0,0,10,1,15,15,15,10,10,10,20,105,Healthy,23.0,338
ACC-1036,Nimbus Corp,SMB,Logistics,EMEA,2025-07-09,2025-07-09,2026-07-08,annual,10353.93,33,26,14,16,19,19,21,25,6,1,2026-05-28,3.7,0,327,78.78787878787878,10353.93,19.0,11,37.0,0,1,20,1,15,15,15,7,7,15,10,104,Healthy,23.0,339
ACC-1127,Ember Dynamics,Mid-Market,SaaS,APAC,2024-05-18,2024-05-18,2027-06-27,annual,78507.6,213,213,109,106,108,100,110,96,9,1,2026-05-17,3.7,1,744,100.0,78507.6,104.83333333333331,-13,391.0,0,1,25,1,15,20,0,4,7,20,20,111,Healthy,23.0,340
ACC-1250,Redwood Logistics,Mid-Market,FinServ,North America,2025-08-07,2025-08-07,2025-09-15,annual,60337.11,116,100,86,84,88,86,82,77,4,0,2026-05-21,3.7,0,298,86.20689655172413,60337.11,83.83333333333333,-9,-259.0,0,0,25,1,15,20,5,7,10,15,5,102,Healthy,23.0,341
ACC-1219,Summit Works,Mid-Market,Construction,North America,2026-04-20,2026-04-20,2026-09-19,annual,130230.04,232,173,148,144,136,134,146,129,8,1,2026-05-26,4.2,0,42,74.56896551724138,130230.04,139.5,-19,110.0,0,1,20,0,20,20,0,4,7,20,20,111,Healthy,23.0,342
ACC-1339,Delta Partners,SMB,Construction,North America,2024-11-30,2024-11-30,2027-02-21,monthly,1537.66,39,33,20,21,21,21,20,21,4,0,2026-05-13,3.5,0,548,84.61538461538461,1537.66,20.666666666666668,1,265.0,0,0,25,0,10,15,10,7,10,5,20,102,Healthy,23.0,343
ACC-1265,Sterling Networks,Enterprise,Manufacturing,LATAM,2023-06-12,2023-06-12,2027-06-24,annual,495783.6,640,474,277,257,288,270,282,260,4,0,2026-05-24,3.7,0,1085,74.0625,495783.6,272.3333333333333,-17,388.0,0,0,20,1,15,20,0,7,10,20,20,112,Healthy,22.5,344
ACC-1100,Pinnacle Holdings,SMB,Media,EMEA,2025-01-09,2025-01-09,2026-12-12,annual,5212.89,27,24,12,11,12,11,12,12,7,1,2026-05-28,4.4,0,508,88.88888888888889,5212.89,11.666666666666666,0,194.0,0,1,25,0,20,10,10,4,7,10,20,106,Healthy,22.5,345
ACC-1396,Umbra Media,Mid-Market,Hospitality,EMEA,2025-11-28,2025-11-28,2027-06-14,annual,66687.99,103,81,45,45,47,45,46,48,6,1,2026-05-21,3.7,0,185,78.64077669902912,66687.99,46.0,3,378.0,0,1,20,1,15,15,10,7,7,15,20,109,Healthy,22.5,346
ACC-1306,Lumen Industries,SMB,Healthcare,EMEA,2025-12-31,2025-12-31,2027-03-06,annual,15138.76,37,34,31,28,21,17,12,8,4,1,2026-05-29,4.5,0,152,91.8918918918919,15138.76,19.5,-23,278.0,0,1,25,0,20,15,0,7,7,15,20,109,Healthy,22.5,347
ACC-1343,Garnet Technologies,Enterprise,Manufacturing,EMEA,2023-04-26,2023-04-26,2027-02-07,annual,696166.97,740,692,491,485,448,449,444,446,5,0,2026-05-28,3.1,0,1132,93.51351351351352,696166.97,460.5,-45,251.0,0,0,25,0,10,20,0,7,10,20,20,112,Healthy,22.5,348
ACC-1412,Pioneer Technologies,Mid-Market,SaaS,LATAM,2024-07-05,2024-07-05,2026-09-21,annual,113681.81,158,92,57,56,53,59,59,61,6,0,2026-05-16,3.7,0,696,58.22784810126582,113681.81,57.5,4,112.0,0,0,10,1,15,15,15,7,10,20,20,112,Healthy,22.5,349
ACC-1256,Pinnacle Works,Enterprise,Healthcare,North America,2025-10-09,2025-10-09,2027-03-31,annual,1074789.1,1040,683,305,371,413,459,504,530,6,0,2026-06-01,3.5,0,235,65.67307692307692,1074789.1,430.3333333333333,225,303.0,0,0,10,0,10,20,15,7,10,20,20,112,Healthy,22.5,350
ACC-1270,Garnet Supply,Enterprise,Retail,North America,2025-09-23,2025-09-23,2026-10-27,annual,1007971.94,1475,892,262,319,357,366,417,430,5,0,2026-05-30,3.2,0,251,60.47457627118644,1007971.94,358.5,168,148.0,0,0,10,0,10,20,15,7,10,20,20,112,Healthy,22.5,351
ACC-1150,Sterling Technologies,Mid-Market,Manufacturing,North America,2026-02-28,2026-02-28,2027-03-13,annual,11797.56,43,35,18,21,24,26,29,33,10,2,2026-05-31,4.3,0,93,81.3953488372093,11797.56,25.166666666666668,15,285.0,1,1,20,0,20,15,15,0,4,15,20,109,Healthy,22.5,352
ACC-1254,Keystone Labs,Mid-Market,SaaS,North America,2023-08-28,2023-08-28,2027-04-14,annual,71637.94,111,84,46,43,50,50,43,49,5,1,2026-05-17,3.7,0,1008,75.67567567567568,71637.94,46.833333333333336,3,317.0,0,1,20,1,15,15,10,7,7,15,20,109,Healthy,22.5,353
