account_id,account_name,segment,industry,region,signup_date,contract_start_date,contract_end_date,billing_term,contract_value,seats_licensed,seats_active,mau_m5,mau_m4,mau_m3,mau_m2,mau_m1,mau_m0,support_tickets_90d,escalations_90d,last_login_date,csat,customer_tenure_days,seat_utilization,avg_mau,usage_trend,days_to_renewal,high_support,has_escalation
ACC-1219,Summit Works,Mid-Market,Construction,North America,2026-04-20,2026-04-20,2026-09-19,annual,130230.04,232,173,148,144,136,134,146,129,8,1,2026-05-26,4.2,64,74.56896551724138,139.5,-19,87.0,0,1
ACC-1420,Apex Systems Inc,Mid-Market,SaaS,APAC,2026-04-24,2026-04-24,2026-09-28,annual,114373.46,74,158,54,64,70,78,82,94,9,1,2026-05-30,3.6,60,213.51351351351352,73.66666666666667,40,96.0,0,1
ACC-1356,Harbor Industries,SMB,FinServ,North America,2022-04-29,2022-04-29,2027-01-21,annual,11418.22,36,19,15,15,16,16,18,17,5,1,2026-05-14,,1516,52.77777777777778,16.166666666666668,2,211.0,0,1
ACC-1149,Ember Networks,SMB,Manufacturing,North America,2026-01-23,2026-01-23,2026-12-26,annual,8065.98,21,19,5,6,7,8,8,9,7,2,2026-05-20,,151,90.47619047619048,7.166666666666667,4,185.0,0,1
ACC-1224,Onyx Group,SMB,FinServ,EMEA,2026-05-26,2026-05-26,2027-05-26,annual,6298.58,20,17,0,0,0,0,0,3,0,0,2026-05-28,4.1,28,85.0,0.5,3,336.0,0,0
ACC-1247,Pinnacle Industries,Mid-Market,Logistics,North America,2023-07-24,2023-07-24,2027-01-05,monthly,8022.25,165,140,74,72,81,80,79,78,4,0,2026-05-14,,1065,84.84848484848484,77.33333333333333,4,195.0,0,0
ACC-1373,Orion Corp,Enterprise,SaaS,EMEA,2024-09-24,2024-09-24,2027-01-17,monthly,109513.96,1401,1301,659,721,800,874,994,1120,10,3,2026-05-14,,637,92.86224125624554,861.3333333333334,461,207.0,1,1
ACC-1151,Larkfield Holdings,Mid-Market,FinServ,North America,2023-09-26,2023-09-26,2026-06-12,annual,15265.1,41,25,2,3,2,1,2,0,2,0,2026-04-21,,1001,60.97560975609756,1.6666666666666667,-2,-12.0,0,0
ACC-1317,Harbor Health,Mid-Market,Hospitality,North America,2023-05-14,2023-05-14,,annual,99250.08,172,139,120,115,100,73,49,36,2,0,2026-05-22,3.7,1136,80.81395348837209,82.16666666666667,-84,,0,0
ACC-1291,Solace Dynamics,SMB,Media,North America,2026-04-26,2026-04-26,2026-10-01,annual,2654.83,9,3,2,1,2,2,1,1,2,0,2026-05-13,3.2,58,33.33333333333333,1.5,-1,99.0,0,0
ACC-1233,Vista Labs,Mid-Market,Logistics,North America,2023-02-04,2023-02-04,2026-11-10,annual,82221.04,234,110,72,69,77,68,70,71,3,0,2026-05-19,2.9,1235,47.008547008547005,71.16666666666667,-1,139.0,0,0
ACC-1010,Garnet Logistics,Mid-Market,Healthcare,North America,2025-04-24,2025-04-24,2027-02-21,annual,32866.42,91,59,61,52,42,28,20,13,4,0,2026-05-31,4.6,425,64.83516483516483,36.0,-48,242.0,0,0
ACC-1279,Onyx Foods,Enterprise,FinServ,North America,2023-04-02,2023-04-02,2026-12-08,annual,1221053.27,1414,1291,893,831,610,532,358,246,4,1,2026-05-31,,1178,91.30127298444131,578.3333333333334,-647,167.0,0,1
ACC-1071,Solace Group,SMB,Construction,North America,2022-11-06,2022-11-06,2026-08-03,monthly,501.53,12,18,0,0,0,0,0,0,1,0,2026-03-24,,1325,150.0,0.0,0,40.0,0,0
ACC-1252,Cedar Industries,SMB,Media,EMEA,2025-06-19,2025-06-19,2027-02-02,monthly,1546.65,37,32,21,18,20,21,21,20,3,2,2026-05-22,2.5,369,86.48648648648648,20.166666666666668,-1,223.0,0,1
ACC-1092,Cobalt Industries,SMB,Healthcare,North America,2025-01-07,2025-01-07,2026-08-14,annual,3163.03,6,6,2,2,2,1,1,0,2,1,2026-02-24,3.8,532,100.0,1.3333333333333333,-2,51.0,0,1
ACC-1349,Helix Dynamics,SMB,Retail,North America,2023-02-01,2023-02-01,2027-02-25,annual,1762.16,6,5,3,3,3,2,2,2,6,1,2026-05-13,3.0,1238,83.33333333333334,2.5,-1,246.0,0,1
ACC-1374,Ionic Works,Enterprise,Hospitality,North America,2024-06-09,2024-06-09,2026-07-24,annual,922312.28,1450,1220,1143,1151,1147,1080,1069,1154,9,1,2026-05-27,,744,84.13793103448276,1124.0,11,30.0,0,1
ACC-1192,Garnet Health,Mid-Market,Retail,APAC,2024-04-06,2024-04-06,2026-12-19,monthly,2289.41,102,87,77,82,79,79,75,73,9,1,2026-05-18,,808,85.29411764705883,77.5,-4,178.0,0,1
ACC-1257,Delta Logistics,SMB,SaaS,North America,2025-02-23,2025-02-23,2026-07-01,annual,6653.25,28,20,14,14,14,15,14,15,3,0,2026-05-30,,485,71.42857142857143,14.333333333333334,1,7.0,0,0
ACC-1339,Delta Partners,SMB,Construction,North America,2024-11-30,2024-11-30,2027-02-21,monthly,1537.66,39,33,20,21,21,21,20,21,4,0,2026-05-13,3.5,570,84.61538461538461,20.666666666666668,1,242.0,0,0
ACC-1412,Pioneer Technologies,Mid-Market,SaaS,LATAM,2024-07-05,2024-07-05,2026-09-21,annual,113681.81,158,92,57,56,53,59,59,61,6,0,2026-05-16,,718,58.22784810126582,57.5,4,89.0,0,0
ACC-1195,Juniper Foods,SMB,Hospitality,APAC,2024-11-22,2024-11-22,2026-07-27,annual,2389.31,5,3,2,1,1,2,2,0,7,1,2026-06-01,2.7,578,60.0,1.3333333333333333,-2,33.0,0,1
ACC-1343,Garnet Technologies,Enterprise,Manufacturing,EMEA,2023-04-26,2023-04-26,2027-02-07,annual,696166.97,740,692,491,485,448,449,444,446,5,0,2026-05-28,3.1,1154,93.51351351351352,460.5,-45,228.0,0,0
ACC-1137,Apex Supply,Mid-Market,Logistics,APAC,2024-04-29,2024-04-29,2026-08-24,annual,93415.54,191,90,55,50,55,55,55,0,6,0,2026-05-26,4.4,785,47.12041884816754,45.0,-55,61.0,0,0
ACC-1260,Meridian Brands,Mid-Market,Construction,North America,2024-08-18,2024-08-18,2026-05-29,annual,72353.86,150,121,12,8,3,0,0,0,4,0,2025-09-26,4.5,674,80.66666666666666,3.8333333333333335,-12,-26.0,0,0
ACC-1038,Ionic Health,Enterprise,Manufacturing,North America,2023-05-31,2023-05-31,2026-09-26,monthly,43743.35,1180,994,452,503,584,654,670,765,12,1,2026-05-20,4.5,1119,84.23728813559322,604.6666666666666,313,94.0,1,1
ACC-1201,Delta Corp,SMB,Manufacturing,North America,2023-03-12,2023-03-12,2026-11-30,annual,4164.84,14,11,6,5,4,3,2,1,7,1,2026-05-19,4.2,1199,78.57142857142857,3.5,-5,159.0,0,1
ACC-1393,Granite Holdings,SMB,Healthcare,APAC,2026-03-01,2026-03-01,2026-08-21,monthly,836.07,31,25,11,12,12,12,12,12,6,1,2026-05-16,2.6,114,80.64516129032258,11.833333333333334,1,58.0,0,1
ACC-1290,Sterling Health,SMB,Media,EMEA,2025-11-23,2025-11-23,2027-02-16,annual,12407.87,24,19,8,9,8,9,9,9,0,0,2026-05-14,3.7,212,79.16666666666666,8.666666666666666,1,237.0,0,0
ACC-1189,Tundra Industries,Mid-Market,FinServ,EMEA,2023-12-01,2023-12-01,2027-03-13,monthly,4413.31,82,49,28,26,28,29,28,27,5,1,2026-05-25,3.4,935,59.756097560975604,27.666666666666668,-1,262.0,0,1
ACC-1251,Beacon Holdings,SMB,Education,North America,2023-07-12,2023-07-12,2027-05-22,monthly,526.15,12,7,5,6,6,6,5,6,2,1,2026-06-01,,1077,58.333333333333336,5.666666666666667,1,332.0,0,1
ACC-1112,Larkfield Group,SMB,Education,North America,2022-10-13,2022-10-13,2027-05-07,annual,7481.49,25,11,9,8,6,5,3,2,9,2,2026-05-30,,1349,44.0,5.5,-7,317.0,0,1
ACC-1183,Yarrow Industries,SMB,SaaS,EMEA,2024-05-17,2024-05-17,2026-04-16,annual,3152.01,10,8,4,5,4,5,4,4,6,1,2026-05-17,3.0,767,80.0,4.333333333333333,0,-69.0,0,1
ACC-1152,Keystone Trading,SMB,Logistics,North America,2025-08-17,2025-08-17,2027-07-14,annual,5357.98,21,13,9,7,6,4,3,2,2,0,2026-05-18,,310,61.904761904761905,5.166666666666667,-7,385.0,0,0
ACC-1312,Apex Works,Mid-Market,Retail,APAC,2026-03-01,2026-03-01,2026-09-27,annual,127198.48,205,120,76,80,81,83,75,0,2,0,2026-06-01,4.1,114,58.536585365853654,65.83333333333333,-76,95.0,0,0
ACC-1325,Apex Systems,Mid-Market,SaaS,APAC,2026-04-24,2026-04-24,2026-09-28,annual,137028.78,202,158,54,64,70,78,82,94,9,1,2026-05-30,3.6,60,78.21782178217822,73.66666666666667,40,96.0,0,1
ACC-1191,Vertex Logistics,Mid-Market,Media,North America,2025-06-28,2025-06-28,2026-11-04,monthly,3911.16,100,44,26,22,20,16,11,6,2,0,2026-05-30,,360,44.0,16.833333333333332,-20,133.0,0,0
ACC-1044,Delta Networks,SMB,Logistics,EMEA,2022-09-10,2022-09-10,2027-03-31,annual,8781.72,31,15,1,1,1,1,0,1,7,1,2026-05-20,,1382,48.38709677419355,0.8333333333333334,0,280.0,0,1
ACC-1275,Crestline Foods,SMB,SaaS,EMEA,2022-09-09,2022-09-09,2026-02-02,annual,15778.11,30,22,7,9,9,10,12,12,6,2,2026-05-26,,1383,73.33333333333333,9.833333333333334,5,-142.0,0,1
ACC-1006,Pinnacle Dynamics,SMB,FinServ,North America,2024-09-07,2024-09-07,2026-12-22,annual,1677.03,7,3,2,1,1,2,1,2,1,0,2026-05-21,,654,42.857142857142854,1.5,0,181.0,0,0
ACC-1250,Redwood Logistics,Mid-Market,FinServ,North America,2025-08-07,2025-08-07,2025-09-15,annual,60337.11,116,100,86,84,88,86,82,77,4,0,2026-05-21,,320,86.20689655172413,83.83333333333333,-9,-282.0,0,0
ACC-1311,Summit Solutions,SMB,FinServ,EMEA,2025-03-24,2025-03-24,2026-07-16,annual,10227.0,30,28,11,13,15,15,16,18,5,3,2026-05-29,3.3,456,93.33333333333333,14.666666666666666,7,22.0,0,1
ACC-1075,Garnet Dynamics,,Hospitality,APAC,2025-08-20,2025-08-20,2027-05-10,annual,913505.54,1429,1247,986,735,598,517,400,217,3,0,2026-05-25,,307,87.26382085374388,575.5,-769,320.0,0,0
ACC-1000,Vertex Dynamics,SMB,FinServ,North America,2023-03-19,2023-03-19,2026-12-06,annual,18163.3,39,23,0,1,0,0,2,2,4,0,2026-05-30,,1192,58.97435897435898,0.8333333333333334,2,165.0,0,0
ACC-1391,Willow Partners,Mid-Market,FinServ,APAC,2023-10-24,2023-10-24,2026-04-20,annual,70580.48,237,98,51,51,36,27,23,0,3,1,2026-05-27,,973,41.35021097046413,31.333333333333332,-51,-65.0,0,1
ACC-1383,Ember Partners,Mid-Market,FinServ,North America,2025-05-01,2025-05-01,2027-01-15,monthly,1628.14,60,25,12,13,15,17,18,19,3,0,2026-05-18,,418,41.66666666666667,15.666666666666666,7,205.0,0,0
ACC-1068,Pioneer Solutions,Enterprise,SaaS,EMEA,2024-03-16,2024-03-16,2026-07-24,monthly,15461.23,399,163,57,67,74,84,94,95,7,3,2026-05-14,,829,40.852130325814535,78.5,38,30.0,0,1
ACC-1167,Xenon Labs,SMB,SaaS,North America,2022-09-19,2022-09-19,2026-03-14,monthly,256.16,9,5,2,1,1,1,1,1,0,0,2026-05-14,3.1,1373,55.55555555555556,1.1666666666666667,-1,-102.0,0,0
ACC-1392,Larkfield Labs,SMB,SaaS,North America,2025-04-02,2025-04-02,2026-12-20,annual,1632.8,6,5,0,0,0,0,0,0,0,0,2026-04-19,4.1,447,83.33333333333334,0.0,0,179.0,0,0
ACC-1218,Granite Networks,SMB,Manufacturing,North America,2022-05-15,2022-05-15,,annual,8950.14,19,10,9,9,8,9,9,8,7,0,2026-05-18,3.3,1500,52.63157894736842,8.666666666666666,-1,,0,0
ACC-1042,Vertex Works,Enterprise,Manufacturing,EMEA,2025-03-02,2025-03-02,2027-02-06,annual,882551.56,1027,736,390,329,253,205,156,103,5,1,2026-05-18,,478,71.66504381694256,239.33333333333334,-287,227.0,0,1
ACC-1366,Beacon Dynamics,Mid-Market,SaaS,EMEA,2026-04-16,2026-04-16,2026-12-17,annual,135945.98,189,85,80,61,58,48,30,19,6,2,2026-05-16,,68,44.97354497354497,49.333333333333336,-61,176.0,0,1
ACC-1345,Garnet Group,SMB,Hospitality,EMEA,2026-04-20,2026-04-20,2026-12-09,annual,4536.69,15,8,4,3,2,2,1,1,4,1,2026-05-26,3.0,64,53.333333333333336,2.1666666666666665,-3,168.0,0,1
ACC-1072,Umbra Holdings,SMB,Education,North America,2023-08-31,2023-08-31,2026-08-20,annual,9993.95,36,29,29,25,17,16,10,6,3,0,2026-05-21,,1027,80.55555555555556,17.166666666666668,-23,57.0,0,0
ACC-1023,Nimbus Dynamics,Mid-Market,Hospitality,North America,2023-02-12,2023-02-12,2026-04-23,annual,74457.43,143,83,47,45,43,44,44,45,8,1,2026-05-13,3.4,1227,58.04195804195804,44.666666666666664,-2,-62.0,0,1
ACC-1398,Vista Works,Mid-Market,SaaS,North America,2024-10-08,2024-10-08,2026-03-24,annual,64508.81,99,48,28,31,29,0,0,0,6,0,2025-11-08,,623,48.484848484848484,14.666666666666666,-28,-92.0,0,0
ACC-1185,Xenon Health,Mid-Market,Education,North America,2025-05-20,2025-05-20,2026-03-29,annual,128042.63,197,84,45,44,43,0,0,0,6,2,2025-11-16,,399,42.63959390862944,22.0,-45,-87.0,0,1
ACC-1348,Juniper Corp,Mid-Market,Logistics,EMEA,2023-06-15,2023-06-15,2027-01-05,annual,35959.26,133,105,66,62,46,40,26,17,2,0,2026-05-17,4.5,1104,78.94736842105263,42.833333333333336,-49,195.0,0,0
ACC-1103,Harbor Corp,SMB,Retail,EMEA,2023-07-13,2023-07-13,2026-09-18,annual,6673.22,37,25,0,2,1,2,0,0,4,2,2026-02-28,3.6,1076,67.56756756756756,0.8333333333333334,0,86.0,0,1
ACC-1407,Crestline Holdings,Enterprise,Media,LATAM,2026-04-18,2026-04-18,2027-04-13,monthly,49751.35,1157,649,311,372,410,472,480,522,8,2,2026-05-21,3.7,66,56.0933448573898,427.8333333333333,211,293.0,0,1
ACC-1211,Atlas Corp,Mid-Market,Media,APAC,2025-04-23,2025-04-23,2026-11-06,monthly,2332.55,64,40,1,2,1,3,2,2,4,1,2026-05-25,,426,62.5,1.8333333333333333,1,135.0,0,1
ACC-1067,Zephyr Labs,Mid-Market,Manufacturing,North America,2022-07-14,2022-07-14,2027-04-11,annual,61863.93,211,172,96,95,90,90,85,94,5,0,2026-05-25,,1440,81.51658767772511,91.66666666666667,-2,291.0,0,0
ACC-1025,Maple Corp,Mid-Market,Construction,North America,2024-01-23,2024-01-23,2026-03-31,annual,71026.46,224,154,94,106,111,128,144,149,8,0,2026-05-25,,882,68.75,122.0,55,-85.0,0,0
ACC-1196,Harbor Media,Mid-Market,Media,APAC,2023-09-16,2023-09-16,2027-09-16,monthly,5450.34,121,93,87,90,90,89,79,89,7,0,2026-05-27,,1011,76.85950413223141,87.33333333333333,2,449.0,0,0
ACC-1175,Zephyr Dynamics,Mid-Market,Manufacturing,APAC,2026-04-01,2026-04-01,2027-02-05,annual,92484.05,175,147,108,81,77,53,45,24,5,1,2026-05-13,3.8,83,84.0,64.66666666666667,-84,226.0,0,1
